,video_id,view_count,like_count,comment_count,tags
95,IWax2L0U1Fc,1193380,12537,1508,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '海', 'サバイバル', 'Subnautica']"
96,HnOvjbEi0N8,893687,10718,1014,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '鬼畜', '面白い', 'スライム']"
97,tbIbvM-VL94,304357,6822,897,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '自然', '山', 'Firewatch']"
98,el8x2i1xklk,636540,10459,1542,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', 'リトルナイトメア', 'Little Nightmares']"
99,21Z5KTWmYaA,384829,8572,1493,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '面白い', '怖い']"
100,pqV9K_3YcKs,528949,9383,1167,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ps4', 'pc', 'ファークライ5', '面白い', '銃']"
101,mvvkc1-NuJY,1102654,10841,1043,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'アニメ', 'チュチェル']"
102,IkQxiC4-oh8,1419699,13868,1320,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'アプリ', '面白い', 'バカゲー', 'スマホ', 'iPhone', 'android']"
103,ghB7sQaUEt4,448466,10261,1503,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'アプリ', '面白い', '原価', 'iPhone', 'android']"
104,NnPG7e_vy6A,792554,10708,861,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'GMOD']"
105,rpCO7NJ8fHI,2564870,35085,2749,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'Slither.io', '1位', '優勝']"
106,Zyr1Rf-qIn8,457039,8686,922,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヘビーレイン', 'PS4', '面白い', 'ストーリー', '雨']"
107,nyiXxDLKas8,892889,15564,1948,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラゲ', '13日の金曜日', 'Friday the 13th: The Game']"
108,jXVjPpyZogU,1000253,11582,1585,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'Roblox']"
109,fSaX3rO7RDc,765140,19835,4232,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Twitter', '未来人', '面白い']"
110,uZxdodHh1kE,371227,7111,1025,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'PS4', 'ヘビーレイン', '面白い', 'ストーリー', '涙']"
111,x4z3lbc5lB0,898299,10890,1425,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '海', 'サバイバル', '面白い', 'ホラー']"
112,9o77WVs1GcU,1214232,12882,1692,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'VR', '面白い', 'グロ']"
113,yB-AU5XHNQg,575064,9531,1886,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', 'フリーホラー']"
114,VFYtRhfP7zg,574235,10516,1210,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '涙', '事件', '父', '育児']"
115,ITe26x6t_as,530566,10024,1208,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '日本', 'マラソン', '海外', '反応']"
116,cvp797q4y8o,366712,13250,1731,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'YOUTUBER', '動画', '笑ってはいけない', '笑わない', '面白い']"
117,k-0sj1RycuA,1381146,12272,1636,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'フォートナイト', 'ps4', 'pc']"
118,Kmn92oKSrKo,2473041,20944,2051,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'RPG']"
119,Ms3cfDbT4PQ,4416195,33430,3362,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'アキネーター', '面白い', '魔人']"
120,7pRvSvrU7sc,1122147,13172,2479,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'アプリ', 'スマホ', 'iPhone', 'android']"
121,tLIwdcjB6_k,1071105,13269,1634,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '菌', 'ウィルス', '滅亡', 'Plague Inc: Evolved']"
122,9_JR1YG5aVM,951434,17179,2700,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヘビーレイン', 'PS4', '面白い', '雨', '映画', 'ドラマ', '涙']"
123,ZtPooAcaee8,983094,11546,2054,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '海', 'サバイバル', '面白い', '危険']"
124,kDWZEMDZbUU,864754,16974,3063,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'アプリ', '面白い', 'スマホ', '人狼', '人狼ゲーム']"
125,ietakA9j2S4,490354,8607,1100,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'シャワー', 'ヘビーレイン', '面白い']"
126,HGoLWFQoDiA,324931,6995,964,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '冒険', '癒し', '面白い', 'ストーリー', '幻想的']"
127,Ah-Y2tw6RgM,1014305,12765,2944,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '海', 'サバイバル', '怖い']"
128,CVkXSltfENM,415755,7698,950,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヘビーレイン', 'PS4', '涙', '母', '赤ちゃん']"
129,L7Th8yIX6R0,487606,10762,1207,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'テレビ', 'TV', '狂気']"
130,hS83vXOy68c,829447,8269,813,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '猫', 'アプリ', '面白い', 'iPhone', 'android', '脱出ゲーム']"
131,teZDCyk3YBE,509545,12995,2439,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '字幕', '面白い']"
132,Alh87-kdDmI,712276,10948,1160,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '海', 'サバイバル', '面白い', '深海']"
133,WwRGfB2Wn0U,721201,10565,1196,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '森', 'The Forest', 'サバイバル', '面白い']"
134,umCytrDxdpY,646297,9831,1001,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '森', 'The Forest', 'サバイバル']"
135,xAHq6F56yuY,314368,6953,1116,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヘビーレイン', 'PS4', '面白い']"
136,Csp8uesbo0k,569183,8849,962,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'サバイバル', '面白い', '森', 'ホラー', 'ホラーゲーム']"
137,ikSLcs1WVps,766777,10426,1476,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '森', 'サバイバル', '面白い', 'ホラー', 'ホラーゲーム']"
138,P6MAKBI078k,422863,9511,964,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'フォートナイト', 'PS4']"
139,4FZjZ86mTBk,832559,8396,1111,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'フォートナイト', 'PS4', 'PC', '面白い']"
140,H6086N_lPOw,2110084,20631,2292,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', 'フリーホラー']"
141,RwZuCZ4ZDf8,1965796,25499,1642,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'ホラー', '怖い', 'サイコパス']"
142,hfkcrNDmd9I,936726,30411,3314,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '犬', '愛犬', '実家', '実写', '癒し', '遊ぶ']"
143,biZcGLCrKC0,1268893,18438,2294,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'The Forest', 'ホラーゲーム', 'サバイバル']"
144,gQH26Oq-YAU,592012,10318,1060,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', 'ps4', 'Dead by Daylight']"
145,iWHPncm5Dg8,941785,12117,1020,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'サバイバル', 'ホラー', '森', '海', '面白い']"
146,W1J9FCKLrLI,731893,9337,1153,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '絶叫', 'パズル']"
147,bag2SBeEGiU,751088,10199,1512,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'The Forest', '森', 'サバイバル', '面白い']"
148,z6bquLOgfEU,842320,11515,2083,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラー', 'The Forest', '面白い', 'サバイバル', 'ホラーゲーム']"
149,_4DHVIIlBAc,320316,6979,1024,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヘビーレイン', 'PS4', '面白い', '映画', 'ドラマ', '試練']"
150,7ZT8ox2O_oc,382922,7992,1172,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ネコ', '猫', '可愛い', '癒し']"
151,L4LT5Dtqvrc,724332,10157,1449,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '森', 'サバイバル', 'ホラー', 'ホラーゲーム', 'The Forest']"
152,9sUHiP04N8s,1710975,20451,1196,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'リフォーム', '掃除', '建築']"
153,t_SxhhW_Mmc,1186769,10683,1249,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'サバイバル', '面白い', '森']"
154,sqeuS0LzxZQ,769288,12472,2156,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'シムズ4', 'thesims4']"
155,5rrv1l8EGVY,1165132,15271,1919,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '面白い', '怖い', '絶叫']"
156,APGgpwbYYI4,298399,6390,836,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヘビーレイン', '雨']"
157,7WPjkN0InkU,489109,7236,907,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', '走る']"
158,PrPHWWC0rhE,801627,13499,1825,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'フリーホラー', 'ホラーゲーム']"
159,I_8h9hVGZcA,1546291,17723,2212,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', '学校', ""Baldi's Basics in Education and Learning""]"
160,cN1bpmcnY34,803907,10046,1528,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '海', 'サバイバル', 'Subnautica', '面白い']"
161,4-jy60fvmVo,591452,7159,883,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'スパイダーマン2', '映画', '面白い']"
162,C-qe4qlhcFI,1642305,19076,2084,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', 'アプリ', '面白い', 'スマホ', 'iPhone', 'android']"
163,VXJk8dRPSxM,331160,7007,1293,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヘビーレイン', 'PS4', '面白い']"
164,YIXW6CcGo_g,354725,9206,1881,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヘビーレイン', 'PS4', '面白い']"
165,10gSPEpXuws,572624,8211,1608,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'サバイバル', '森', 'ホラーゲーム', 'ホラー']"
166,xG_C4VpePfo,1022637,10328,1254,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヘビーレイン', 'ps4', '面白い', '映画', 'ドラマ']"
167,I1LUXtF1oJs,401015,6708,1027,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '涙', 'ヘビーレイン', 'ps4', '映画', 'ドラマ']"
168,O4hpJT36Ja4,1826800,13834,894,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '海', 'サバイバル', '面白い']"
169,dc0q0H9CO9k,492605,16376,1676,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '健康診断']"
170,pDRNDK4hizI,450656,6886,660,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'マリオ', 'マリオパーティ', '面白い', 'WiiU']"
171,sX77FmlBtwY,1614122,16339,1254,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', 'フリーホラー', '夜道']"
172,af7a9Ca-Gec,615452,9483,1344,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', '絶叫', ""Arthur's Nightmare""]"
173,-qEzvKLxbJI,3339812,26649,1732,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '魚', 'バカゲー']"
174,x8Jb5zRt9zk,402258,7040,696,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'スマホ', 'アプリ', '面白い', 'iPhone', '動物', '癒し']"
175,aUntaBUfPw4,438363,11619,1582,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ']"
176,n3tfIc8T_a8,879687,13519,1759,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'フリーホラー', 'ホラー', 'プリンター', '面白い', '物語']"
177,bBhzgmMgudM,1036966,12605,941,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'リフォーム', '面白い', 'ビフォーアフター']"
